"age","created_timestamp","kidsarc_response_id","participant_fk","itemid","A","B","C","D","response","correct","saveitem_timestamp","rt"
"41","2023-12-10 16:11:19","2009","5370","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 16:12:34","18466"
"41","2023-12-10 16:11:19","2010","5370","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 16:12:51","17797"
"41","2023-12-10 16:11:19","2011","5370","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 16:13:01","9423"
"41","2023-12-10 16:11:19","2012","5370","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666660666666660666","0","2023-12-10 16:13:24","23133"
"41","2023-12-10 16:11:19","2013","5370","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 16:13:40","16045"
"41","2023-12-10 16:11:19","2014","5370","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 16:14:02","21188"
"9","2023-12-10 16:14:03","2015","5376","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:15:17","2147483647"
"43","2023-12-10 16:14:20","2016","5377","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 16:15:35","24080"
"9","2023-12-10 16:14:03","2017","5376","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 16:15:36","2147483647"
"9","2023-12-10 16:14:03","2018","5376","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:15:50","2147483647"
"9","2023-12-10 16:14:03","2019","5376","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 16:16:07","2147483647"
"43","2023-12-10 16:14:20","2020","5377","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005550000000","0","2023-12-10 16:16:13","37814"
"9","2023-12-10 16:14:03","2021","5376","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-10 16:16:38","2147483647"
"43","2023-12-10 16:14:20","2022","5377","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-10 16:16:39","25119"
"43","2023-12-10 16:14:20","2023","5377","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 16:17:04","24822"
"9","2023-12-10 16:14:03","2024","5376","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 16:17:08","2147483647"
"43","2023-12-10 16:14:20","2025","5377","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 16:17:15","11313"
"9","2023-12-10 16:14:03","2026","5376","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 16:17:28","2147483647"
"43","2023-12-10 16:14:20","2027","5377","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 16:17:31","16315"
"9","2023-12-10 16:14:03","2028","5376","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 16:17:45","2147483647"
"43","2023-12-10 16:14:20","2029","5377","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 16:17:48","16024"
"43","2023-12-10 16:14:20","2030","5377","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-10 16:18:03","15711"
"7","2023-12-10 16:20:22","2031","5391","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:22:37","2147483647"
"7","2023-12-10 16:20:22","2032","5391","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 16:22:52","2147483647"
"7","2023-12-10 16:20:22","2033","5391","3","040040040","060060060","000444000","000666000","060060060","0","2023-12-10 16:23:09","2147483647"
"9","2023-12-10 16:19:53","2034","5390","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 16:23:09","181833"
"7","2023-12-10 16:20:22","2035","5391","4","400400000","000400400","404404000","000404404","000400400","0","2023-12-10 16:23:18","2147483647"
"7","2023-12-10 16:20:22","2036","5391","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-10 16:23:28","2147483647"
"9","2023-12-10 16:19:53","2037","5390","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 16:23:31","21656"
"7","2023-12-10 16:20:22","2038","5391","6","110005005","330007007","050050011","070070033","330007007","0","2023-12-10 16:23:54","2147483647"
"7","2023-12-10 16:20:22","2039","5391","7","110000000","111000000","000102102","102102102","111000000","0","2023-12-10 16:23:59","2147483647"
"9","2023-12-10 16:19:53","2040","5390","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 16:24:00","29037"
"7","2023-12-10 16:20:22","2041","5391","8","330000000","000333000","330440000","000333444","000333000","0","2023-12-10 16:24:03","2147483647"
"9","2023-12-10 16:19:53","2042","5390","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 16:24:28","28065"
"9","2023-12-10 16:19:53","2043","5390","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 16:24:52","24093"
"9","2023-12-10 16:24:30","2044","5395","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:25:09","2147483647"
"9","2023-12-10 16:19:53","2045","5390","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 16:25:17","23927"
"9","2023-12-10 16:24:30","2046","5395","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 16:25:27","2147483647"
"9","2023-12-10 16:19:53","2047","5390","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 16:25:39","22324"
"9","2023-12-10 16:24:30","2048","5395","3","040040040","060060060","000444000","000666000","040040040","0","2023-12-10 16:25:39","2147483647"
"9","2023-12-10 16:24:30","2049","5395","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 16:25:57","2147483647"
"9","2023-12-10 16:19:53","2050","5390","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 16:25:58","18579"
"9","2023-12-10 16:24:30","2051","5395","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-10 16:26:17","2147483647"
"9","2023-12-10 16:24:30","2052","5395","6","110005005","330007007","050050011","070070033","550001001","0","2023-12-10 16:26:34","2147483647"
"9","2023-12-10 16:24:30","2053","5395","7","110000000","111000000","000102102","102102102","110000220","0","2023-12-10 16:26:58","2147483647"
"9","2023-12-10 16:24:30","2054","5395","8","330000000","000333000","330440000","000333444","330000440","0","2023-12-10 16:27:21","2147483647"
"11","2023-12-10 16:27:36","2055","5403","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:28:06","2147483647"
"11","2023-12-10 16:27:36","2056","5403","2","700000000","700000700","770000000","770000770","707000000","0","2023-12-10 16:28:34","2147483647"
"11","2023-12-10 16:27:36","2057","5403","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:29:13","2147483647"
"11","2023-12-10 16:27:36","2058","5403","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 16:29:24","2147483647"
"11","2023-12-10 16:27:36","2059","5403","5","700770000","770700000","700700770","777700000","007007077","0","2023-12-10 16:29:40","2147483647"
"76","2023-12-10 16:26:32","2060","5399","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 16:29:41","101177"
"11","2023-12-10 16:27:36","2061","5403","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 16:30:10","2147483647"
"11","2023-12-10 16:27:36","2062","5403","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 16:30:42","2147483647"
"11","2023-12-10 16:27:36","2063","5403","8","330000000","000333000","330440000","000333444","000330440","0","2023-12-10 16:31:04","2147483647"
"9","2023-12-10 16:31:20","2064","5408","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:34:20","2147483647"
"9","2023-12-10 16:31:20","2065","5408","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 16:35:36","2147483647"
"76","2023-12-10 16:26:32","2066","5399","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5555050050500505550000050","0","2023-12-10 16:35:47","365486"
"9","2023-12-10 16:31:20","2067","5408","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:35:57","2147483647"
"9","2023-12-10 16:31:20","2068","5408","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 16:36:18","2147483647"
"17","2023-12-10 16:34:25","2069","5411","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 16:36:46","79709"
"9","2023-12-10 16:31:20","2070","5408","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 16:37:01","2147483647"
"17","2023-12-10 16:34:25","2071","5411","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","0000055550500505555000000","0","2023-12-10 16:37:23","36571"
"9","2023-12-10 16:31:20","2072","5408","6","110005005","330007007","050050011","070070033","030030077","0","2023-12-10 16:37:26","2147483647"
"76","2023-12-10 16:26:32","2073","5399","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 16:37:38","111093"
"9","2023-12-10 16:31:20","2074","5408","7","110000000","111000000","000102102","102102102","000000000","0","2023-12-10 16:37:55","2147483647"
"9","2023-12-10 16:31:20","2075","5408","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 16:38:15","2147483647"
"17","2023-12-10 16:34:25","2076","5411","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020200020202000203","0","2023-12-10 16:38:53","89057"
"76","2023-12-10 16:26:32","2077","5399","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","3333044444600005550022000","0","2023-12-10 16:39:14","95477"
"76","2023-12-10 16:26:32","2078","5399","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 16:40:10","55922"
"76","2023-12-10 16:26:32","2079","5399","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 16:40:43","33330"
"8","2023-12-10 16:40:18","2080","5419","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 16:40:55","2147483647"
"17","2023-12-10 16:34:25","2081","5411","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","3333044444600005550022000","0","2023-12-10 16:41:01","127686"
"8","2023-12-10 16:40:18","2082","5419","2","700000000","700000700","770000000","770000770","707000000","0","2023-12-10 16:41:06","2147483647"
"8","2023-12-10 16:40:18","2083","5419","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 16:41:14","2147483647"
